,voting_number,timestamp,voter,vote,staked_ANT_amount,tx,Vote Weight,Result,timestamp_norm,staked_norm,cluster
227,7,1.556211196e+18,0xa4ae57a1b051ff0980bc9dc59c36cd65f0fa7a11,1,23921.191590000002,0x4526a1a358fd26ca5ecab6c9508d73dbb6131f1461f657f0d3b782570bdaa74f,23921.191590000002,1,0.009843041794616387,0.03019617689540134,3
228,7,1.556212067e+18,0xf6f90fb02fc7de2b5b0b8d198da6b84814a121da,1,100.0,0x4c52d0f238153cb09c8a3d738adb5d66f6e12406e8a71c378c6048b9d72fa0ee,100.0,1,0.014976748024024095,0.0001261644830947384,3
229,7,1.55621222e+18,0x424b61266a329b8339d688dc397d377e789fce90,1,3998.7,0xe9d3c889cb01609c4d96a9ad4d70c4c234c0c3c19eb79c4ac4b209bbaf143792,3998.7,1,0.01587853568544703,0.005047578970230381,3
230,7,1.55621222e+18,0xe2f35b376461e7fdd2f2e45248e4c3cd9626a933,0,4079.9554770000004,0xdac02d7baa355002a106b6d22153ac47aa9eeb970783a6c970f3fee525260e00,-4079.9554770000004,1,0.01587853568544703,0.005150149540335011,3
231,7,1.556212352e+18,0xc7b51a1637f86f130686eebd1aae67c051888351,1,495.1525761,0x6c5e97466f7b78203f3e42e870e91d0d5793d2bd8576c846eed4ad25bea9ce00,495.1525761,1,0.01665654856981192,0.0006249742434372909,3
232,7,1.556212466e+18,0x6543c99d0e073c140fd08a741c6cfdcd1449da94,0,95.21731432,0x262a21af624f643f330147b8d7777096f69654881e47b2b7308916643d82f40c,-95.21731432,1,0.017328468788127053,0.00012012719410277488,3
233,7,1.556214897e+18,0x0489076a0d17394835af93cd62acff703b6814a9,0,64191.4,0xae62cc37abcef52ac9b4dbd9f21646eea91cc871e94ad83c1baf0a82fe3871ad,-64191.4,1,0.03165687274184707,0.08103014387643236,3
234,7,1.556217044e+18,0xbdbe724f311ae26597f25b8a4c45840de67c94c5,0,114.07642109999999,0x935b748630d5992f36e50193cc5cbd22ebdc063ff32b5ee5bf0723dd17b4ea69,-114.07642109999999,1,0.04431137018678203,0.0001439334580680787,3
235,7,1.556217195e+18,0x5ae336f5c5ae878f7b9a1eb3dd5169d92d8c43d3,0,552.8694924,0x6b8f1a7b64cd067aa6c9736c74b261b62b9bc18e8bbcc0e3fc95d0990c891e67,-552.8694924,1,0.045201369774199446,0.0006978315722986076,3
236,7,1.556218849e+18,0x901e9ffe28c136759399025ef9d2da2ca9089bd2,1,474.07043430000004,0xfa5486fd9d717b57ea2346b9071d6e528c27c7158542fe6572b9ac60a308e4b7,474.07043430000004,1,0.0549501069767716,0.00059836179362726,3
237,7,1.55621936e+18,0x995f8ac433f4f881708c279abeabb78379e744ff,1,49.49098863,0x2f4c10f8ca7d593c2d7b27a1b4fd2f49e2b3a8bc51d7dd34375de91efdf826a6,49.49098863,1,0.05796195988518416,6.240585065643411e-05,3
238,7,1.556220036e+18,0x68f9d801c96ac6ccf562f3600cef77c4504449b6,1,5.0,0xbef98869eef7b1cbcdd1e99427de8516e9108eb92ced29ce176fdcc1a4050e15,5.0,1,0.06194632889905283,6.243900265106448e-06,3
239,7,1.556221271e+18,0x974d012bfbf0ea561063c08fd39c68326b33f83b,1,82685.11012,0x23b2c8880bb16ddf71d3065dbdd8b34c7978e480b495da02c9941966ba1e6c85,82685.11012,1,0.06922546459746674,0.10437515962667089,3
240,7,1.55622466e+18,0x471c1bbf19cd5a7b57e66f82a5b0d1668c8d65f9,0,175264.7994,0xb76ba80e7c20aec30f97ae6d719a017d1155c2a52210e4a21ce1b3941238e4d3,-175264.7994,1,0.08920035599983497,0.22124053117029013,3
241,7,1.556225765e+18,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0,5762.342012,0x1245f7e3b3b1ff70b1f4009b6ee6d982e41a0939ef05de56bb4fe51555b2bcb4,-5762.342012,1,0.09571326688788952,0.0072738629489868525,3
242,7,1.556225922e+18,0x370ceca4fc1287ed99924bba76259f6c771a6022,1,76593.51492,0x46eeab08044eff0707df7d2d6c0839941f4e9859017cd877977628d65ae03302,76593.51492,1,0.09663863069732352,0.09668560545039523,3
243,7,1.556225984e+18,0xa34f16c747e7eb21a32c28bde173c2fb099c70a1,0,67269.23193,0xe2a4cf9319e5e27253b12b89e286257289c05d450113a3387ff7306f8b4e0997,-67269.23193,1,0.0970040609914949,0.08491535860166655,3
244,7,1.556230681e+18,0x702eccb2b9bf886e27b0698601dc735501b9b546,0,89575.16863,0xb90702684b84d9e3b95d4a02359e88ea2561423edbfe6998d0af1f344cab07d0,-89575.16863,1,0.12468835279347884,0.11307263154508632,3
245,7,1.556233509e+18,0x15c29b0362773d6d350ee17f871c7c57a2ecabac,1,8.723063208,0x563cb9ba2f2c6429e6963a68745bdee1cb7b49c7de9ae3ea3ecda58497ea892d,8.723063208,1,0.1413566894372963,1.0943604578947703e-05,3
246,7,1.556235126e+18,0x6c0b6a5ac81e07f89238da658a9f0e61be6a0076,0,5000.0,0x09c16c8507f6252f48f7c9d6e78967dc5c41d8e693e8afd58467b3c06a6e960a,-5000.0,1,0.15088734727076616,0.006311541913254702,3
247,7,1.556243772e+18,0x0fd297255ec21fbb88dee67cb8bbc372a593c539,1,338.81661260000004,0xf6c22e249293cdbbeb36c192a697547ed7a2a5c7344c1e5ed57178aa798fe7ef,338.81661260000004,1,0.20184719119666633,0.0004276279291199008,3
248,7,1.556253666e+18,0xe7f3722a36f1a08c4db998122553785d94081ebf,1,198.7,0x1bc06c574ad1888c9788ddd3a3ee2aa09cef4f64705652422d563bc76d458103,198.7,1,0.26016279330201636,0.00025075565704510335,3
249,7,1.55626287e+18,0xd395d4a9753310f3940de2673c70c251224e3d07,1,0.05363874,0x33ed4f1923567a86910762420a8875ec9581fb7c0afce2c8ea9bbc9a8120bdf4,0.05363874,1,0.314411509875459,0.0,1
250,7,1.556266846e+18,0x1a597758300f1a7bc253d9b1f3e4d15f9bfbe05e,1,11190.60615,0xb01cc216313e6356a9772564962147b2eda03d4d081d9cc1f174ffaa6d6cbe54,11190.60615,1,0.33784620099844986,0.014126079782483163,1
251,7,1.556268971e+18,0xdd36c6c74abd4fef4ebcfb42d4622435d5f2c5f0,1,80000.0,0x52c7b0c98a40ebe0979e37247251db78bf902eed7b051f587fc72c776e87da93,80000.0,1,0.35037102962932404,0.10098568625243781,1
252,7,1.556271269e+18,0x00e3f8e167e5de09ec6bb58db232760750ac12e5,0,2000.0,0xe6d4bd257c02daed9343c50b3fc0b34b88411d7240feae7bb68b6e79237689e8,-2000.0,1,0.36391552666167637,0.0025245761396873773,1
253,7,1.556273275e+18,0x9dcb907faf7e00345beb97cc8395ba89a20be5b9,1,5243.103690999999,0xda65fc1a6dd578af443168f7a6bb9ebd291873d96663b5092ea4d8b10d3bde1f,5243.103690999999,1,0.3757389648892216,0.00661841703233633,1
254,7,1.556273681e+18,0x51f6c2f8be5ca8bb075c7eb9dd25b2aa0dd37af3,1,4446.115693,0x2867315c503a7857074a1c0d2ef069bd8a77526a7ead3f915726d026ad02639b,4446.115693,1,0.3781319439123439,0.005612361608879683,1
255,7,1.556274913e+18,0x47e317b00862fa05ffc5d0c063dfcd45e9c5e456,1,3670.12,0x7976fd47c5e3238442ad48648ee4a50d272a84fca70fb16e1c800bd9d12d709c,3670.12,1,0.3853933974997495,0.004632805232270797,1
256,7,1.556279497e+18,0x52ccabeebd9a77c2c8fbf03924f3f2870bcf6f1c,1,226.30031749999998,0x2bb286f50a7b4477b44732ba869182339b0a02e5d939a539eb007430d0f4be8c,226.30031749999998,1,0.41241166312042105,0.00028559614294913375,1
257,7,1.556292754e+18,0xe1ad30971b83c17e2a24c0334cb45f808abebc87,1,31300.0,0xad3803288dcafb76f040a5e768582fce4de72e8086fc778dfbf7b75b393bff06,31300.0,1,0.49054891166606746,0.039510608528194914,1
258,7,1.556294925e+18,0xe3a44dd2a8c108be56a78635121ec914074da16d,0,375.0,0xf9e0ff3f8f980eee36a13de5274dddbd69b6b9d058b60488d39a3f4d39b00876,-375.0,1,0.5033448659990687,0.0004733030123384098,1
259,7,1.556296975e+18,0x4df2fa69ef22d59225521e8c03df7efa2b747a1d,0,25050.0,0x3ae95780d9d8cb81bef1c1616857d59464f1190d095fd285fc3602dd0dbde8a0,-25050.0,1,0.5154276418547356,0.031621096499929655,1
260,7,1.55629928e+18,0x450c0c90706a8cc664e8b496711370b43415715d,0,47548.260969999996,0x53fb379fa374957013e1e05d32bddb9388aab5bf6c443dc5722acd0349842081,-47548.260969999996,1,0.5290133971461073,0.06002114458598818,1
261,7,1.556307889e+18,0x7bfee91193d9df2ac0bfe90191d40f23c773c060,1,4688.068149000001,0x613f5ba6ad5815dedffb7858d79367a1edac578c2a6cf329a35919119339dda6,4688.068149000001,1,0.5797551617029052,0.005917783498780535,1
262,7,1.556309122e+18,0xdbaa8b3ae4409348e7159b0966641d29381ad783,0,282.43422789999994,0x55a663fa07194d754c6e3d7f25403441cf85f4ed05ad819c28d87a0d3838d87a,-282.43422789999994,1,0.5870225093273136,0.000356455208756232,1
263,7,1.556310773e+18,0x662127bf82b794a26b7ddb6b495f6a5a20b81738,1,1.0,0x2041cd65ed0437053c9685e90cf953c11f339d3b969f2216ce962971c734c0ad,1.0,1,0.5967535644188774,1.1946125670166827e-06,1
264,7,1.55631388e+18,0x22acb809d08ae7c79f0b84513efce0577acfe514,0,16551.133980000002,0x051118b23b6c7ad8d12e408c6eb78cd153dfb72e5d6604ce448c3441e6a05fec,-16551.133980000002,1,0.6150663373864661,0.020892791589304877,1
265,7,1.556342933e+18,0xee2826453a4fd5afeb7ceffeef3ffa2320081268,1,50000.0,0xca4cbe27842d26f9164da3f4b89b1ea01a0e0353e59e60f630045cc34e270eb2,50000.0,1,0.7863057944277774,0.06311602851676457,2
266,7,1.556354735e+18,0x1dffdb114e58baedbd25290a1efffa9fc3726d1f,1,3000.0,0x115cd288d5422e57cf9ba7bf9f98aef0105183b871797f48086e9ad60f947e54,3000.0,1,0.8558672191344018,0.0037868980642098184,2
267,7,1.556359561e+18,0x55a16a377f1ad57f641c92c5c3b6307a86fcb8bf,0,14.28831066,0x3c20615277d9e3ca3254c370fec8eb9515433556c17d31dca300fad485311031,-14.28831066,1,0.8843118417097423,1.796873845299996e-05,2
268,7,1.556362861e+18,0xa1b02d8c67b0fdcf4e379855868deb470e169cfb,0,8.0,0xb84067d8992b75a52c1f0f2022886abec4b6f6bd1321f161c2a16274ef55a097,-8.0,1,0.9037621638188644,1.0030866038673774e-05,2
269,7,1.556368797e+18,0x8b6a9b7c8d8ed99ff02314f779f5a1b7e8474548,0,20000.0,0xf74e9400fb3f8e051a401bd23fd4ba7d7bda0a275d98a84a33a694fa4066c5a1,-20000.0,1,0.9387491674672733,0.025246370781091328,2
270,7,1.556371207e+18,0xd8265cc1d176a0d734834a0f60d9d2d53bae66f6,1,792191.0,0xc90d9ef4c4932d809db6b41eead87bd1c277ba2ac89a2204035fe18940ce43a9,792191.0,1,0.9529537966439353,1.0,0
271,7,1.556371332e+18,0xa08d4ca03aa7e83785d6eaf386f0b2ddbefcb482,1,10376.03023,0xa3c2ef385ce639e815a2d2aa7538319722fc00cacef4af51264e19298868eb39,10376.03023,1,0.9536905512692808,0.013097822739479126,2
272,7,1.556379189e+18,0x4059457092cc3812d56676df6a75fd21204fbe2f,0,1095.8,0x2e2e48d6a672e4129a86c1394a46e81980147e148fbf8aedba5a1e10316477fd,-1095.8,1,1.0,0.0013831846555341857,2
273,8,1.556209538e+18,0xf925fdaea552d36a5291335941ab7a046f960a80,1,13.7,0x1608aff5de77f4ec0ace85866fa9fe32bcd27730275b12f00a4c331a0286bd60,13.7,1,0.0,1.722610100845169e-05,3
274,8,1.556210044e+18,0xd472fa32294977196b9ad47e7865e0d737220e32,1,33700.9834,0x21381d85f06bd119cbb0e48a1b877cfaa66169d3835321dd57be0ebe8406408d,33700.9834,1,0.0029817851818240747,0.04254142251442935,3
275,8,1.556211374e+18,0xa4ae57a1b051ff0980bc9dc59c36cd65f0fa7a11,1,23921.191590000002,0x165779f4ccef5d16d081d39efea875a0229ab38bedff8ad28e174dd204926c0a,23921.191590000002,1,0.010819283782270752,0.03019617689540134,3
276,8,1.55621219e+18,0xf6f90fb02fc7de2b5b0b8d198da6b84814a121da,1,100.0,0x6f7d074167ead93708e5c6f0a26f84a3b3ca00da09881568f927896066eed2e9,100.0,1,0.015627854352168867,0.0001261644830947384,3
277,8,1.55621239e+18,0x80b380422421f42aa2b0f644f76af92115b71cf8,1,743.464071,0x7733bae755cc6b40c98ea89ba035b941d4400593c94efcde3ccac893218e4b01,743.464071,1,0.01680642557028115,0.0009384232875605034,3
278,8,1.556214981e+18,0x0489076a0d17394835af93cd62acff703b6814a9,1,64191.4,0xd09ca121bdbff7b7e7b4f0fae35d35b63069419a4393b4da2d2286cf6387f241,64191.4,1,0.03207481570092577,0.08103014387643236,3
279,8,1.556216524e+18,0x15c423e2c5e4980d556acd3a02ccb160d0a1d03a,1,61.69151007,0x947f033c7fcbabe7c600e05ccfe52e05fcefa028ba1ed10b0804083e0df482c0,61.69151007,1,0.04116749264866203,7.780683636075223e-05,3
280,8,1.556216961e+18,0xbdbe724f311ae26597f25b8a4c45840de67c94c5,1,114.07642109999999,0xd820b47f7a60e527edb9aca4987bf2c94a10f65c3257a442ab40d14006ead767,114.07642109999999,1,0.043742670760237364,0.0001439334580680787,3
281,8,1.556217149e+18,0x5ae336f5c5ae878f7b9a1eb3dd5169d92d8c43d3,1,552.8694924,0xbbb17e8643aaf47bddf020b9ecd4e45de43787653db33c313a0696d29d1c0f99,552.8694924,1,0.04485052770526291,0.0006978315722986076,3
282,8,1.556218472e+18,0x901e9ffe28c136759399025ef9d2da2ca9089bd2,1,474.07043430000004,0x004a799802d137cc6e3b5add73da39b7bd6ce414b3d4f540bbd2ce630fde2dad,474.07043430000004,1,0.052646776313075655,0.00059836179362726,3
283,8,1.556218798e+18,0x3a0e6b374fcc051172ab4fcc3599f245bbaf02a2,1,350.0,0x21b41fa2ad8a984ddded43a2af51dac2c057ceba59238e17bcbc3523fd1c2449,350.0,1,0.05456784739859868,0.0004417449642253488,3
284,8,1.556220038e+18,0x68f9d801c96ac6ccf562f3600cef77c4504449b6,1,5.0,0x1154abf26619353dce01d1eefacae65d170fa809eade18d6d7e775ed8a6ffcce,5.0,1,0.06187498895089483,6.243900265106448e-06,3
285,8,1.556220152e+18,0xc3efb7341bedae640b68f1e3597f0c0662e14ba7,1,1510.761544,0x73265575b0a991caadbc1a6cebe7367cf965c6cc89c878aaa4cdbfcb75fa1a37,1510.761544,1,0.06254677454521883,0.0019069997103590695,3
286,8,1.556221318e+18,0x974d012bfbf0ea561063c08fd39c68326b33f83b,1,82685.11012,0xfe854d2a69e1fc2aabed39c1b12483a90ac7e96763dee10ea69f5b7722fbb642,82685.11012,1,0.06941784474681344,0.10437515962667089,3
287,8,1.556224712e+18,0x471c1bbf19cd5a7b57e66f82a5b0d1668c8d65f9,1,175264.7994,0x0389ff5924abf2ad2c6e7a75cfb923e0115457769372def969919d1aac610297,175264.7994,1,0.08941819831817888,0.22124053117029013,3
288,8,1.556225773e+18,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,5762.342012,0xc4db00d33f1d00c056aaf53063618683c69013c6e6f1df18800ad5f8e50b5b77,5762.342012,1,0.09567051863026453,0.0072738629489868525,3
289,8,1.556227087e+18,0xf83775c95a00612d4cac5053dd484ffa81bae0ad,1,15.0,0xe706c2a441749e49fee372e96dbaeb652ad80743cb347ed4b1ece488c5579f06,15.0,1,0.10341373153326222,1.8867119510330862e-05,3
290,8,1.556235175e+18,0x6c0b6a5ac81e07f89238da658a9f0e61be6a0076,1,5000.0,0x34ca85275d91798a8eec216d6d73c9fce461825fd75a3efb905d945330894b8c,5000.0,1,0.15107515159372292,0.006311541913254702,3
291,8,1.556241546e+18,0xbf15bd159ae5b410c4b7d4ae0230fb81f2f21cf1,1,29000.0,0xc3710a06ce5db6a618f2a485e334fb3823900b5fffa528bb3b160a5da7917a5c,29000.0,1,0.18861853774668969,0.0366072681017933,3
292,8,1.556243803e+18,0x0fd297255ec21fbb88dee67cb8bbc372a593c539,1,338.81661260000004,0x569ae9fb949a95887cce2caabf60cb04b16e708bdb0fc4e2b1a4d584f4eab019,338.81661260000004,1,0.2019187139430868,0.0004276279291199008,3
293,8,1.556253702e+18,0xe7f3722a36f1a08c4db998122553785d94081ebf,1,198.7,0xed1a4fd3447f1265b1dbd052940cf6b86a104c422792fccdcbc6a13ff7ec70bd,198.7,1,0.26025209638355423,0.00025075565704510335,3
294,8,1.556262923e+18,0xd395d4a9753310f3940de2673c70c251224e3d07,1,0.05363874,0xc9bf89d82783e1d31a027e5b65f06dc21c96196cb3d981cfc586d719672f3c77,0.05363874,1,0.314590122394621,0.0,1
295,8,1.556267534e+18,0x1a597758300f1a7bc253d9b1f3e4d15f9bfbe05e,1,11190.60615,0x74f0dbdbd30c30126611449a95b82fe019533c1cf98d8cc1dca634b6f2f54f60,11190.60615,1,0.34176208182819967,0.014126079782483163,1
296,8,1.556271317e+18,0x00e3f8e167e5de09ec6bb58db232760750ac12e5,1,2000.0,0xa9585b4446a3da2e6eb2edf6d8ad9a7d5f236d3d94cef32f94d34852ab67de0d,2000.0,1,0.3640547564187935,0.0025245761396873773,1
297,8,1.556273248e+18,0x9dcb907faf7e00345beb97cc8395ba89a20be5b9,1,5243.103690999999,0x3f64744cf711a932973181f826a43fa5f434e18d47fa0565be5ec512177840cc,5243.103690999999,1,0.37543386152966757,0.00661841703233633,1
298,8,1.556275508e+18,0x17d38262ceb5317af645a246b0ce6fc4cc3088f6,1,25249.98,0x7f492f2435b2657765d1651119369e77b76ddfc12658e76b1467c562adbec7a5,25249.98,1,0.38875171629433636,0.03187353563839565,1
299,8,1.556279552e+18,0x52ccabeebd9a77c2c8fbf03924f3f2870bcf6f1c,1,226.30031749999998,0xac49bacd0d1890c1f8dbf818688192de33970f7e643feacdef86234d917b6e7c,226.30031749999998,1,0.4125824263245667,0.00028559614294913375,1
300,8,1.556287984e+18,0x9e889af7167f7dcbbb5cdafe947f1392b31b2357,1,17.7,0xf5809a435aede6d77b26e5bf74d17da7730f70e700a7bb2fbbc0989fdaf81526,17.7,1,0.46227098888018053,2.2275388706541454e-05,1
301,8,1.556291725e+18,0x30043aabbcebbd887437ec4f0cfe6d4c0eb5cc64,1,1999.99,0x0d9f861536b194ce834d0972f6848a72c0e6074166443d20f64a33c201c9a1ea,1999.99,1,0.4843161635149708,0.0025245635164681322,1
302,8,1.556292381e+18,0xe1ad30971b83c17e2a24c0334cb45f808abebc87,1,31300.0,0x8460c9cf28decf1617623f1ff1e735670d3b44897f87ab248ad40c910e099769,31300.0,1,0.4881818771103791,0.039510608528194914,1
303,8,1.556298418e+18,0x583da21ad0c1171ae4b6cf24d92c46f033a0a794,1,223.0599262,0x07f754b8804936e0521231c69e150b9da246241f9f9c48182f2c890d821f082c,223.0599262,1,0.5237570493290983,0.00028150572596711204,1
304,8,1.556302769e+18,0xbfc7cae0fad9b346270ae8fde24827d2d779ef07,1,218.40815049999998,0x84673a3cfa8c65aaac4aec42dff717a267d45cd761ab42d00150a82f3a372446,218.40815049999998,1,0.5493968661791311,0.00027563368751304124,1
305,8,1.556310807e+18,0x662127bf82b794a26b7ddb6b495f6a5a20b81738,1,1.0,0xc8cb1db44d750b2d098d38da54b19e894b1d79092841dfd946c850dccc4e462d,1.0,1,0.5967636434350637,1.1946125670166827e-06,1
306,8,1.556313575e+18,0x22acb809d08ae7c79f0b84513efce0577acfe514,1,16551.133980000002,0x54c678c4503136cd35d2d7468d8996ec884a180fc3e71ff05c86152c595b605a,16551.133980000002,1,0.6130750690937377,0.020892791589304877,1
307,8,1.556353565e+18,0xa4887ea048a49b34ee531fb43113ecaf930445e3,1,400.0,0x5768c598bce05e27804cc77718e54a2de6d5ccdf25d92212ee189bbabefe99a3,400.0,1,0.8487303841552886,0.0005048610604514709,2
308,8,1.556363184e+18,0x4c4d2ac40721aa756970401d57af0e237a3fd607,1,15.0,0xcab544fcac4cbc2cc0ecd68a71e44bb5a2e54b565f31ef435a870e1e02a58ce7,15.0,1,0.9054137668903988,1.8867119510330862e-05,2
309,8,1.556371264e+18,0xd8265cc1d176a0d734834a0f60d9d2d53bae66f6,1,792191.0,0xfe7bdadc64f1e56da070b1184c7cfd1cb6347178934bb1da8114d42c0506e4be,792191.0,1,0.9530280441021349,1.0,0
310,8,1.556379235e+18,0x4059457092cc3812d56676df6a75fd21204fbe2f,1,1095.8,0x069d2ee942ed1b83af2bac5b9d49a95f7c595ab0479df896d1a9d1d8ba62d1c0,1095.8,1,1.0,0.0013831846555341857,2
311,9,1.556209555e+18,0xf925fdaea552d36a5291335941ab7a046f960a80,1,13.7,0x8dbb40c7a725f45ef9ae04ed06fc670e5db865c7f7257873605d8687aa9aaf76,13.7,1,0.0,1.722610100845169e-05,3
312,9,1.556209776e+18,0x9e889af7167f7dcbbb5cdafe947f1392b31b2357,1,17.7,0x2993b89e6f6976d6a49b4d5f1fcbe72fa182a594a1bab4d85d52786aa9ce9553,17.7,1,0.0013022751512937309,2.2275388706541454e-05,3
313,9,1.556209994e+18,0xd472fa32294977196b9ad47e7865e0d737220e32,1,33700.9834,0xf8961b3f3f5b09b02d64990f3c1fd6966255ad3898158dd9484caa91f994aeea,33700.9834,1,0.0025868723593572298,0.04254142251442935,3
314,9,1.556210247e+18,0x1dffdb114e58baedbd25290a1efffa9fc3726d1f,1,3000.0,0x7f61b160923155512a39f5a9ecb18f22aa605699f7cc2c08392141d667163aa2,3000.0,1,0.004077712238440098,0.0037868980642098184,3
315,9,1.556211587e+18,0xa4ae57a1b051ff0980bc9dc59c36cd65f0fa7a11,1,23921.191590000002,0x317ccba3065cfa7026168b93c4fbd722628d2f152b0b4e33bdac91b2b9604d60,23921.191590000002,1,0.01197386021461023,0.03019617689540134,3
316,9,1.55621222e+18,0xf6f90fb02fc7de2b5b0b8d198da6b84814a121da,1,100.0,0x236680d712a25ff357f4d41b76602d975070f083f4072f5bd21fdcbf96feb6a2,100.0,1,0.015703906236189107,0.0001261644830947384,3
317,9,1.55621224e+18,0x424b61266a329b8339d688dc397d377e789fce90,1,3998.7,0xe8fc38d8e2b10d39326f3ec68d5d116223cdddfdbd0b56a902e37a2a357d4b56,3998.7,1,0.015821759191057317,0.005047578970230381,3
318,9,1.556212346e+18,0xc7b51a1637f86f130686eebd1aae67c051888351,1,495.1525761,0x54700946b650d41e07abd1330298e8a27fe71c8d641bad097ed9aa1c41b50b4c,495.1525761,1,0.016446379851858834,0.0006249742434372909,3
319,9,1.55621239e+18,0xe2f35b376461e7fdd2f2e45248e4c3cd9626a933,0,4079.9554770000004,0x94b0ef815de5586b669cc8815b7d435979efef8e0186236810c933fd94e37bd5,-4079.9554770000004,1,0.0167056563525689,0.005150149540335011,3
320,9,1.55621276e+18,0x6543c99d0e073c140fd08a741c6cfdcd1449da94,1,95.21731432,0x2135a98da536a7a8a79cd677d0ac3a3337696dba2a6c78522ebda3a1ed8ffc63,95.21731432,1,0.018885936017630802,0.00012012719410277488,3
321,9,1.556213037e+18,0x80b380422421f42aa2b0f644f76af92115b71cf8,1,743.464071,0x5111ac5bf8ad57ea26acf4e5d814127d4bd78a3238173f70e2a27c5c9ebfec0c,743.464071,1,0.020518199442555524,0.0009384232875605034,3
322,9,1.556214868e+18,0x0489076a0d17394835af93cd62acff703b6814a9,1,64191.4,0x0b1ed12be4c504bc79309f0f6ecbfa222ad2f074246d075c6540bc00daa0625a,64191.4,1,0.03130763746074024,0.08103014387643236,3
323,9,1.55621705e+18,0xbdbe724f311ae26597f25b8a4c45840de67c94c5,1,114.07642109999999,0x4e112a85e06e78d06222ff7cede3b65a7eedfd946d2847bff996ebfed9f9c252,114.07642109999999,1,0.04416539483686205,0.0001439334580680787,3
324,9,1.556217144e+18,0x5ae336f5c5ae878f7b9a1eb3dd5169d92d8c43d3,1,552.8694924,0x723123155738bf39f71008e6c05e9afaa63fd5408f31abd24f2c1a9b5f45020d,552.8694924,1,0.044719303724742636,0.0006978315722986076,3
325,9,1.556218903e+18,0x3a0e6b374fcc051172ab4fcc3599f245bbaf02a2,1,350.0,0x3026c7d4e03cd9f2569c9c7fd2e06b471688c8d2d529452d1ff0fa6a46112660,350.0,1,0.05508447110540179,0.0004417449642253488,3
326,9,1.55621897e+18,0x901e9ffe28c136759399025ef9d2da2ca9089bd2,1,474.07043430000004,0xa02ab8c5c2754d22ba08ca1911358687d01ecf1d91e268dbfe99381728929510,474.07043430000004,1,0.0554792785042103,0.00059836179362726,3
327,9,1.556220036e+18,0xc3efb7341bedae640b68f1e3597f0c0662e14ba7,1,1510.761544,0xe6b163ab49a23edd1eb6b9dab41ad2b2a7a2039875e3db1929ba2997ff2a5f21,1510.761544,1,0.06176084099868594,0.0019069997103590695,3
328,9,1.556220088e+18,0x68f9d801c96ac6ccf562f3600cef77c4504449b6,1,5.0,0x20d96154dc2a3fa0b0d27f5078a67be5b822c838c6eba22a44d4cd67b3f563f7,5.0,1,0.06206725868134329,6.243900265106448e-06,3
329,9,1.556221337e+18,0x974d012bfbf0ea561063c08fd39c68326b33f83b,1,82685.11012,0x61a1bcf176aea8725d86efc9e38c9505a8e73ecec97803bcf435a69363811809,82685.11012,1,0.06942717571286305,0.10437515962667089,3
330,9,1.556224712e+18,0x471c1bbf19cd5a7b57e66f82a5b0d1668c8d65f9,1,175264.7994,0x39871f39f6f8ee7a9d18bbdf3b74acf68a4e5faa64f7f7862197aebf9cde2f6f,175264.7994,1,0.08931486184687365,0.22124053117029013,3
331,9,1.556225361e+18,0xad2dcb058f10b4e11611f9c1fc0aa1a532e270d6,1,1800.0,0x2dbafe70b9caaf700e6bc18627febf3d3c97f0b2f3c1be29f4d49a96300b8fa0,1800.0,1,0.0931391902323471,0.002272111754782889,3
332,9,1.556225715e+18,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,5762.342012,0x801f722bb05b4a95dd4c9e3aa847686b6dfa0aff7cb8adbb6af57cac94ffbdb7,5762.342012,1,0.09522518753351443,0.0072738629489868525,3
333,9,1.556225974e+18,0xa34f16c747e7eb21a32c28bde173c2fb099c70a1,1,67269.23193,0xfcbeed90a2a67f17b8b08913acd12af2cfc581a6bd0f5b39402e46b3bd5f6408,67269.23193,1,0.09675138329905776,0.08491535860166655,3
334,9,1.556227147e+18,0xf83775c95a00612d4cac5053dd484ffa81bae0ad,1,15.0,0x1bf4614a1ed64ce6535abfb4e249b7b601f4c1dd81a9a30b5abaaff3851bd831,15.0,1,0.10366345910207833,1.8867119510330862e-05,3
335,9,1.556235248e+18,0x6c0b6a5ac81e07f89238da658a9f0e61be6a0076,1,5000.0,0x4c78b95209569baeb0c54e3792d71fc148c98a89ddf6e146884508df3d7b0831,5000.0,1,0.1513997984714472,0.006311541913254702,3
336,9,1.556241647e+18,0xfa75cb0cfda814f7d49891bcdd28308c31e72d63,1,880.5850342,0xc4b3ce7d37cff8004e114eedf4bd022af840a01871bfaf5af9051b005431d04f,880.5850342,1,0.18910685138153127,0.0011115140857194982,3
337,9,1.556253702e+18,0xe7f3722a36f1a08c4db998122553785d94081ebf,1,198.7,0x5c6fcb27c16491558d653c0b9a2b5f76ccd4d5caa845b8632a8ddf106577ada8,198.7,1,0.2601427199283454,0.00025075565704510335,3
338,9,1.556258104e+18,0xdd1cbf1cbf81c45c6581d5b870e035a5fe7205d4,1,193515.2857,0x3f8165b0ebb540d872d33cc92a703eaf80fcac443ce9c80f8c969a43abc88f7c,193515.2857,1,0.2860821552948386,0.24427852015997661,1
